Conversion run started at 2026-09-20 17:39:12
[2026-09-20 17:40:55] phase=rmd->docx status=ok duration=0.491s file=Rmd/regression/beyond-linear/10-instance-based-knn.Rmd
[2026-09-20 17:40:56] phase=rmd->docx status=ok duration=0.109s file=Rmd/regression/beyond-linear/README.Rmd
[2026-09-20 17:40:56] phase=rmd->docx status=ok duration=0.482s file=Rmd/regression/ensemble/20-ensemble-random-forest.Rmd
[2026-09-20 17:40:56] phase=rmd->docx status=ok duration=0.087s file=Rmd/regression/ensemble/README.Rmd
[2026-09-20 17:40:57] phase=rmd->docx status=ok duration=0.488s file=Rmd/regression/flexible/30-margin-svm.Rmd
[2026-09-20 17:40:57] phase=rmd->docx status=ok duration=0.706s file=Rmd/regression/flexible/40-neural-mlp.Rmd
[2026-09-20 17:40:57] phase=rmd->docx status=ok duration=0.089s file=Rmd/regression/flexible/README.Rmd
[2026-09-20 17:40:58] phase=rmd->docx status=ok duration=0.431s file=Rmd/regression/linear/11-linear-model.Rmd
[2026-09-20 17:40:58] phase=rmd->docx status=ok duration=0.101s file=Rmd/regression/linear/README.Rmd
[2026-09-20 17:41:06] phase=rmd->docx status=ok duration=8.160s file=Rmd/regression/model-selection/50-model-selection-tuning.Rmd
[2026-09-20 17:41:06] phase=rmd->docx status=ok duration=0.117s file=Rmd/regression/model-selection/README.Rmd
[2026-09-20 17:41:06] phase=rmd->docx status=ok duration=0.103s file=Rmd/regression/README.Rmd
[2026-09-20 17:41:07] phase=rmd->docx status=ok duration=0.454s file=Rmd/transf/aggregation/80-aggregation-by-group.Rmd
[2026-09-20 17:41:07] phase=rmd->docx status=ok duration=0.092s file=Rmd/transf/aggregation/README.Rmd
[2026-09-20 17:41:07] phase=rmd->docx status=ok duration=0.468s file=Rmd/transf/balancing/50-balancing-oversampling.Rmd
[2026-09-20 17:41:08] phase=rmd->docx status=ok duration=0.439s file=Rmd/transf/balancing/51-balancing-subsampling.Rmd
[2026-09-20 17:41:08] phase=rmd->docx status=ok duration=0.100s file=Rmd/transf/balancing/README.Rmd
[2026-09-20 17:41:08] phase=rmd->docx status=ok duration=0.416s file=Rmd/transf/cleaning/10-cleaning-na-removal.Rmd
[2026-09-20 17:41:09] phase=rmd->docx status=ok duration=0.408s file=Rmd/transf/cleaning/11-cleaning-outliers-boxplot.Rmd
[2026-09-20 17:41:09] phase=rmd->docx status=ok duration=0.400s file=Rmd/transf/cleaning/12-cleaning-outliers-gaussian.Rmd
[2026-09-20 17:41:10] phase=rmd->docx status=ok duration=0.403s file=Rmd/transf/cleaning/13-cleaning-imputation-tree.Rmd
[2026-09-20 17:41:10] phase=rmd->docx status=ok duration=0.091s file=Rmd/transf/cleaning/README.Rmd
[2026-09-20 17:41:10] phase=rmd->docx status=ok duration=0.423s file=Rmd/transf/dimensionality/70-dimensionality-pca.Rmd
[2026-09-20 17:41:11] phase=rmd->docx status=ok duration=0.829s file=Rmd/transf/dimensionality/71-curvature-minimum.Rmd
[2026-09-20 17:41:12] phase=rmd->docx status=ok duration=1.006s file=Rmd/transf/dimensionality/72-curvature-maximum.Rmd
[2026-09-20 17:41:12] phase=rmd->docx status=ok duration=0.101s file=Rmd/transf/dimensionality/README.Rmd
[2026-09-20 17:41:12] phase=rmd->docx status=ok duration=0.444s file=Rmd/transf/encoding/30-encoding-categorical-mapping.Rmd
[2026-09-20 17:41:13] phase=rmd->docx status=ok duration=0.503s file=Rmd/transf/encoding/31-encoding-hierarchy-cut.Rmd
[2026-09-20 17:41:13] phase=rmd->docx status=ok duration=0.480s file=Rmd/transf/encoding/32-feature-generation.Rmd
[2026-09-20 17:41:14] phase=rmd->docx status=ok duration=0.106s file=Rmd/transf/encoding/README.Rmd
[2026-09-20 17:41:14] phase=rmd->docx status=ok duration=0.422s file=Rmd/transf/feature-selection/60-feature-selection-information-gain.Rmd
[2026-09-20 17:41:14] phase=rmd->docx status=ok duration=0.505s file=Rmd/transf/feature-selection/61-feature-selection-relief.Rmd
[2026-09-20 17:41:15] phase=rmd->docx status=ok duration=0.577s file=Rmd/transf/feature-selection/62-feature-selection-stepwise.Rmd
[2026-09-20 17:41:16] phase=rmd->docx status=ok duration=0.581s file=Rmd/transf/feature-selection/63-feature-selection-lasso.Rmd
[2026-09-20 17:41:16] phase=rmd->docx status=ok duration=0.525s file=Rmd/transf/feature-selection/64-feature-selection-fss.Rmd
[2026-09-20 17:41:16] phase=rmd->docx status=ok duration=0.102s file=Rmd/transf/feature-selection/README.Rmd
[2026-09-20 17:41:16] phase=rmd->docx status=ok duration=0.115s file=Rmd/transf/README.Rmd
[2026-09-20 17:41:17] phase=rmd->docx status=ok duration=0.539s file=Rmd/transf/sampling/01-sampling-random.Rmd
[2026-09-20 17:41:17] phase=rmd->docx status=ok duration=0.551s file=Rmd/transf/sampling/02-sampling-stratified.Rmd
[2026-09-20 17:41:18] phase=rmd->docx status=ok duration=0.413s file=Rmd/transf/sampling/03-sampling-simple.Rmd
[2026-09-20 17:41:18] phase=rmd->docx status=ok duration=0.414s file=Rmd/transf/sampling/04-sampling-balance.Rmd
[2026-09-20 17:41:19] phase=rmd->docx status=ok duration=0.408s file=Rmd/transf/sampling/05-sampling-groups.Rmd
[2026-09-20 17:41:19] phase=rmd->docx status=ok duration=0.093s file=Rmd/transf/sampling/README.Rmd
[2026-09-20 17:41:19] phase=rmd->docx status=ok duration=0.428s file=Rmd/transf/scaling/20-scaling-minmax.Rmd
[2026-09-20 17:41:20] phase=rmd->docx status=ok duration=0.465s file=Rmd/transf/scaling/21-scaling-zscore.Rmd
[2026-09-20 17:41:20] phase=rmd->docx status=ok duration=0.098s file=Rmd/transf/scaling/README.Rmd
[2026-09-20 17:41:20] phase=rmd->docx status=ok duration=0.459s file=Rmd/transf/smoothing/40-smoothing-interval.Rmd
[2026-09-20 17:41:21] phase=rmd->docx status=ok duration=0.472s file=Rmd/transf/smoothing/41-smoothing-frequency.Rmd
[2026-09-20 17:41:21] phase=rmd->docx status=ok duration=0.530s file=Rmd/transf/smoothing/42-smoothing-clustering.Rmd
[2026-09-20 17:41:22] phase=rmd->docx status=ok duration=0.408s file=Rmd/transf/smoothing/43-smoothing-generic.Rmd
[2026-09-20 17:41:22] phase=rmd->docx status=ok duration=0.467s file=Rmd/transf/smoothing/44-smoothing-quantization.Rmd
[2026-09-20 17:41:22] phase=rmd->docx status=ok duration=0.088s file=Rmd/transf/smoothing/README.Rmd
[2026-09-20 17:41:23] phase=rmd->docx status=ok duration=0.444s file=Rmd/tutorial/01-first-experiment.Rmd
[2026-09-20 17:41:23] phase=rmd->docx status=ok duration=0.404s file=Rmd/tutorial/02-sampling-strategy.Rmd
[2026-09-20 17:41:23] phase=rmd->docx status=ok duration=0.429s file=Rmd/tutorial/03-data-quality-and-cleaning.Rmd
[2026-09-20 17:41:24] phase=rmd->docx status=ok duration=0.447s file=Rmd/tutorial/04-preprocessing-basics.Rmd
[2026-09-20 17:41:24] phase=rmd->docx status=ok duration=0.407s file=Rmd/tutorial/10-baseline-classification.Rmd
[2026-09-20 17:41:25] phase=rmd->docx status=ok duration=0.456s file=Rmd/tutorial/11-metrics-and-evaluation.Rmd
[2026-09-20 17:41:25] phase=rmd->docx status=ok duration=0.418s file=Rmd/tutorial/12-model-comparison.Rmd
[2026-09-20 17:41:26] phase=rmd->docx status=ok duration=1.143s file=Rmd/tutorial/13-tuning-workflow.Rmd
[2026-09-20 17:41:27] phase=rmd->docx status=ok duration=0.420s file=Rmd/tutorial/20-end-to-end-classification-pipeline.Rmd
[2026-09-20 17:41:27] phase=rmd->docx status=ok duration=0.436s file=Rmd/tutorial/21-regression-workflow.Rmd
[2026-09-20 17:41:28] phase=rmd->docx status=ok duration=0.514s file=Rmd/tutorial/22-clustering-workflow.Rmd
[2026-09-20 17:41:28] phase=rmd->docx status=ok duration=0.632s file=Rmd/tutorial/30-visual-analysis-and-reporting.Rmd
[2026-09-20 17:41:29] phase=rmd->docx status=ok duration=0.465s file=Rmd/tutorial/31-custom-extension.Rmd
[2026-09-20 17:41:29] phase=rmd->docx status=ok duration=0.119s file=Rmd/tutorial/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/ensemble/12-ensemble-random-forest.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.024s file=Rmd/classification/ensemble/15-ensemble-bagging.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/ensemble/16-ensemble-boosting.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/ensemble/22-boosting-xgboost.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/ensemble/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/fundamentals/01-baseline-majority.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/fundamentals/02-interpretable-tree.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/fundamentals/21-tree-rpart.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/fundamentals/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/knn/10-instance-based-knn.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/knn/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.018s file=Rmd/classification/linear-models/17-linear-logistic-glm.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/linear-models/18-linear-logistic-glmnet.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/linear-models/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/model-selection/20-model-selection-tuning.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/model-selection/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/neural-networks/14-neural-mlp.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/neural-networks/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/probabilistic/11-probabilistic-naive-bayes.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/classification/probabilistic/19-probabilistic-multinomial.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/probabilistic/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/classification/svm/13-margin-svm.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/classification/svm/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/clustering/advanced-views/11-fuzzy-cmeans.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/clustering/advanced-views/12-model-based-gmm.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/clustering/advanced-views/13-hierarchical-hclust.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/clustering/advanced-views/14-graph-louvain.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/advanced-views/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/clustering/density/10-density-dbscan.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/density/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.018s file=Rmd/clustering/model-selection/19-custom-evaluation.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/clustering/model-selection/20-model-selection-tuning.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/model-selection/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.014s file=Rmd/clustering/partitional/01-partitional-kmeans.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/clustering/partitional/02-medoid-pam.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/partitional/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/clustering/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/custom/01-custom-transformation.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/custom/10-custom-classification.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/custom/20-custom-regression.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.014s file=Rmd/custom/30-custom-clustering.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/40-autoencoder-base-encoder.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/41-autoencoder-base-encoder-decoder.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.013s file=Rmd/custom/50-pattern-miner-base.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.000s file=Rmd/custom/README.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.017s file=Rmd/graphics/comparison/01-comparison-bar.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/comparison/02-comparison-bar-with-error.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.015s file=Rmd/graphics/comparison/03-comparison-grouped-bar.Rmd
[2026-09-20 17:41:29] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/comparison/04-comparison-stacked-bar.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/comparison/05-comparison-lollipop.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/graphics/comparison/06-proportion-pie.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/graphics/comparison/07-profile-radar.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/graphics/comparison/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/distribution/10-distribution-histogram.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/graphics/distribution/11-distribution-density.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/graphics/distribution/12-distribution-boxplot.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/distribution/13-distribution-boxplot-by-class.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/distribution/14-distribution-density-by-class.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/graphics/distribution/20-relationship-scatter.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/graphics/distribution/21-relationship-points.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/distribution/22-relationship-correlation.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.042s file=Rmd/graphics/distribution/23-relationship-pair.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/graphics/distribution/24-relationship-pair-advanced.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/distribution/25-relationship-parallel.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/distribution/26-relationship-pixel.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/graphics/distribution/27-relationship-dendrogram.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/graphics/distribution/30-time-series-lines.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/graphics/distribution/31-time-series-basic.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.022s file=Rmd/graphics/distribution/32-time-series-forecast.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/graphics/distribution/40-export-save-pdf.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/graphics/distribution/41-export-save-jpg.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/graphics/distribution/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/graphics/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/patterns/01-apriori-rules.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/patterns/10-eclat-itemsets.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/patterns/20-cspade-sequences.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.017s file=Rmd/patterns/30-divergent-association-ranking.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/patterns/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/regression/beyond-linear/01-interpretable-tree.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/regression/beyond-linear/10-instance-based-knn.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/beyond-linear/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/regression/ensemble/20-ensemble-random-forest.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/ensemble/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/regression/flexible/30-margin-svm.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/regression/flexible/40-neural-mlp.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/flexible/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/regression/linear/11-linear-model.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/linear/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/regression/model-selection/50-model-selection-tuning.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/model-selection/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/regression/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/aggregation/80-aggregation-by-group.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/aggregation/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/balancing/50-balancing-oversampling.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/balancing/51-balancing-subsampling.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/balancing/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/transf/cleaning/10-cleaning-na-removal.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/cleaning/11-cleaning-outliers-boxplot.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/cleaning/12-cleaning-outliers-gaussian.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/cleaning/13-cleaning-imputation-tree.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/cleaning/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/dimensionality/70-dimensionality-pca.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/transf/dimensionality/71-curvature-minimum.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/transf/dimensionality/72-curvature-maximum.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/dimensionality/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/encoding/30-encoding-categorical-mapping.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/encoding/31-encoding-hierarchy-cut.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/encoding/32-feature-generation.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/encoding/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.016s file=Rmd/transf/feature-selection/60-feature-selection-information-gain.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/feature-selection/61-feature-selection-relief.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/feature-selection/62-feature-selection-stepwise.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.023s file=Rmd/transf/feature-selection/63-feature-selection-lasso.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/feature-selection/64-feature-selection-fss.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/feature-selection/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/sampling/01-sampling-random.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/transf/sampling/02-sampling-stratified.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/sampling/03-sampling-simple.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/sampling/04-sampling-balance.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.011s file=Rmd/transf/sampling/05-sampling-groups.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/sampling/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/scaling/20-scaling-minmax.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.013s file=Rmd/transf/scaling/21-scaling-zscore.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/scaling/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/transf/smoothing/40-smoothing-interval.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/transf/smoothing/41-smoothing-frequency.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/transf/smoothing/42-smoothing-clustering.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.012s file=Rmd/transf/smoothing/43-smoothing-generic.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/transf/smoothing/44-smoothing-quantization.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.000s file=Rmd/transf/smoothing/README.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.014s file=Rmd/tutorial/01-first-experiment.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/tutorial/02-sampling-strategy.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/tutorial/03-data-quality-and-cleaning.Rmd
[2026-09-20 17:41:30] phase=rmd->r status=ok duration=0.015s file=Rmd/tutorial/04-preprocessing-basics.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.014s file=Rmd/tutorial/10-baseline-classification.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.015s file=Rmd/tutorial/11-metrics-and-evaluation.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.015s file=Rmd/tutorial/12-model-comparison.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.014s file=Rmd/tutorial/13-tuning-workflow.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.013s file=Rmd/tutorial/20-end-to-end-classification-pipeline.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.013s file=Rmd/tutorial/21-regression-workflow.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.013s file=Rmd/tutorial/22-clustering-workflow.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.013s file=Rmd/tutorial/30-visual-analysis-and-reporting.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.014s file=Rmd/tutorial/31-custom-extension.Rmd
[2026-09-20 17:41:31] phase=rmd->r status=ok duration=0.000s file=Rmd/tutorial/README.Rmd
Total measured duration: 138.482s
